Name:Fri-May-11-10_59_50-CEST-2018.zip,Epsilon:?,Score:-39.57793599999742
Name:Fri-May-11-11_23_02-CEST-2018.zip,Epsilon:?,Score:5.885527999999864
Name:Fri-May-11-11_47_02-CEST-2018.zip,Epsilon:?,Score:6.361431999999888
Name:Fri-May-11-12_11_24-CEST-2018.zip,Epsilon:?,Score:-31.760307999997842
Name:Fri-May-11-12_36_19-CEST-2018.zip,Epsilon:?,Score:24.694662000002143
Name:Fri-May-11-13_01_45-CEST-2018.zip,Epsilon:?,Score:-34.59238199999723
Name:Fri-May-11-13_26_01-CEST-2018.zip,Epsilon:?,Score:-12.980306000000917
Name:Fri-May-11-13_49_20-CEST-2018.zip,Epsilon:?,Score:-12.13280000000069
Name:Fri-May-11-14_12_50-CEST-2018.zip,Epsilon:?,Score:-1.0074580000002933
Name:Fri-May-11-14_36_26-CEST-2018.zip,Epsilon:?,Score:-14.695262000000605
Name:Fri-May-11-15_00_11-CEST-2018.zip,Epsilon:?,Score:-24.67441599999831
Name:Fri-May-11-15_25_34-CEST-2018.zip,Epsilon:?,Score:-35.84676199999714
Name:Fri-May-11-15_48_50-CEST-2018.zip,Epsilon:?,Score:9.514011999999674
Name:Fri-May-11-16_12_34-CEST-2018.zip,Epsilon:?,Score:-2.7224239999998345
Name:Fri-May-11-16_36_19-CEST-2018.zip,Epsilon:?,Score:-33.35119399999729
Name:Fri-May-11-17_00_39-CEST-2018.zip,Epsilon:?,Score:1.965265999999988
Name:Fri-May-11-17_24_14-CEST-2018.zip,Epsilon:?,Score:-34.37835799999665
Name:Fri-May-11-17_47_12-CEST-2018.zip,Epsilon:?,Score:-6.100604000000063
Name:Fri-May-11-18_10_29-CEST-2018.zip,Epsilon:?,Score:-0.6950199999999567
Name:Fri-May-11-18_33_42-CEST-2018.zip,Epsilon:?,Score:-18.2063139999994
Name:Fri-May-11-18_57_13-CEST-2018.zip,Epsilon:?,Score:-5.324708000000122
Name:Fri-May-11-19_20_35-CEST-2018.zip,Epsilon:?,Score:-31.228905999996442
Name:Fri-May-11-19_43_55-CEST-2018.zip,Epsilon:?,Score:-13.57317200000046
Name:Fri-May-11-20_07_24-CEST-2018.zip,Epsilon:?,Score:-29.88012799999803
Name:Fri-May-11-20_30_46-CEST-2018.zip,Epsilon:?,Score:-28.34646999999727
Name:Fri-May-11-20_54_32-CEST-2018.zip,Epsilon:?,Score:-18.102888000000103
Name:Fri-May-11-21_22_38-CEST-2018.zip,Epsilon:?,Score:-15.308228000000412
Name:Fri-May-11-21_46_21-CEST-2018.zip,Epsilon:?,Score:23.29033000000093
Name:Fri-May-11-22_10_34-CEST-2018.zip,Epsilon:?,Score:-19.14778199999917
Name:Fri-May-11-22_34_15-CEST-2018.zip,Epsilon:?,Score:-16.915382000000264
Name:Fri-May-11-22_58_06-CEST-2018.zip,Epsilon:?,Score:0.3790919999997736
Name:Fri-May-11-23_22_11-CEST-2018.zip,Epsilon:?,Score:-0.8035080000000838
Name:Fri-May-11-23_45_56-CEST-2018.zip,Epsilon:?,Score:-27.43432799999849
Name:Sat-May-12-00_12_12-CEST-2018.zip,Epsilon:?,Score:-13.563036000000505
Name:Sat-May-12-00_35_59-CEST-2018.zip,Epsilon:?,Score:-35.53052599999734
Name:Sat-May-12-00_59_27-CEST-2018.zip,Epsilon:?,Score:-7.095356000000578
Name:Sat-May-12-01_22_40-CEST-2018.zip,Epsilon:?,Score:0.17880799999998387
Name:Sat-May-12-01_46_08-CEST-2018.zip,Epsilon:?,Score:-11.259070000000966
Name:Sat-May-12-02_10_17-CEST-2018.zip,Epsilon:?,Score:-40.41178999999702
Name:Sat-May-12-02_34_35-CEST-2018.zip,Epsilon:?,Score:-16.43615799999966
Name:Sat-May-12-02_58_28-CEST-2018.zip,Epsilon:?,Score:-3.2333939999999237
Name:Sat-May-12-03_22_31-CEST-2018.zip,Epsilon:?,Score:25.19541400000107
Name:Sat-May-12-03_46_42-CEST-2018.zip,Epsilon:?,Score:9.335843999999428
Name:Sat-May-12-04_10_56-CEST-2018.zip,Epsilon:?,Score:-17.46635000000046
Name:Sat-May-12-04_36_09-CEST-2018.zip,Epsilon:?,Score:16.606147999999706
Name:Sat-May-12-05_00_29-CEST-2018.zip,Epsilon:?,Score:-18.501000000000058
Name:Sat-May-12-05_24_19-CEST-2018.zip,Epsilon:?,Score:-28.27109999999783
Name:Sat-May-12-05_49_18-CEST-2018.zip,Epsilon:?,Score:10.529825999999543
Name:Sat-May-12-06_13_30-CEST-2018.zip,Epsilon:?,Score:-21.051667999999072
Name:Sat-May-12-06_37_17-CEST-2018.zip,Epsilon:?,Score:6.859959999999387
Name:Sat-May-12-07_00_59-CEST-2018.zip,Epsilon:?,Score:-17.93994999999952
Name:Sat-May-12-07_24_24-CEST-2018.zip,Epsilon:?,Score:29.7726240000022
Name:Sat-May-12-07_48_31-CEST-2018.zip,Epsilon:?,Score:3.264313999999903
Name:Sat-May-12-08_12_08-CEST-2018.zip,Epsilon:?,Score:-32.29089799999675
Name:Sat-May-12-08_35_33-CEST-2018.zip,Epsilon:?,Score:-35.0090459999982
Name:Sat-May-12-08_58_41-CEST-2018.zip,Epsilon:?,Score:-47.2155759999965
Name:Sat-May-12-09_21_30-CEST-2018.zip,Epsilon:?,Score:-20.650967999999725
Name:Sat-May-12-09_44_27-CEST-2018.zip,Epsilon:?,Score:-1.5488079999999815
Name:Sat-May-12-10_07_50-CEST-2018.zip,Epsilon:?,Score:-17.099487999999536
Name:Sat-May-12-10_30_58-CEST-2018.zip,Epsilon:?,Score:0.5576459999998633
Name:Sat-May-12-10_54_09-CEST-2018.zip,Epsilon:?,Score:-41.4499219999969
Name:Sat-May-12-11_17_29-CEST-2018.zip,Epsilon:?,Score:-34.47835199999701
Name:Sat-May-12-11_40_43-CEST-2018.zip,Epsilon:?,Score:-9.065316000000752
Name:Sat-May-12-12_03_44-CEST-2018.zip,Epsilon:?,Score:-16.741103999997915
